"tract","Name","Household_Income_rP_gP_p75"
36081124100,"Queens County, NY",60290
36081061900,"Queens County, NY",60260
36119000900,"Nepera Park, Yonkers, NY",60256
36047030000,"Kings County, NY",60240
36119001900,"Northwest Yonkers, Yonkers, NY",60220
36081049301,"Queens County, NY",60217
36119005701,"New Rochelle, NY",60211
36081080301,"Queens County, NY",60210
36081014700,"Queens County, NY",60210
36081006900,"Queens County, NY",60190
36081026901,"Queens County, NY",60180
36047060800,"Kings County, NY",60172
36081050700,"Queens County, NY",60170
36059416701,"Long Beach, NY",60142
36081003000,"Queens County, NY",60131
36081126500,"Queens County, NY",60115
34003019204,"Fort Lee, NJ",60093
36047036001,"Kings County, NY",60092
36059410300,"Valley Stream, NY",60042
36103111202,"Huntington Station, NY",60012
36081090700,"Queens County, NY",60012
36081055600,"Queens County, NY",59989
36103146706,"West Islip, NY",59932
36005032300,"Bronx County, NY",59930
36061001401,"Lower East Side, New York, NY",59919
36005033700,"Bronx County, NY",59890
36047102400,"Kings County, NY",59883
36081005100,"Queens County, NY",59864
36103124200,"Lindenhurst, NY",59820
36119001503,"Southeast Yonkers, Yonkers, NY",59806
36103124102,"Lindenhurst, NY",59787
36059300700,"Great Neck Plaza, NY",59787
36081029100,"Queens County, NY",59777
36047043600,"Kings County, NY",59767
9001011300,"Greenwich, CT",59765
36061016002,"East Harlem, New York, NY",59741
36061004400,"Midtown, New York, NY",59735
36081068700,"Queens County, NY",59732
36061000600,"Lower East Side, New York, NY",59729
36061010800,"Midtown, New York, NY",59700
36081062700,"Queens County, NY",59694
36081079701,"Queens County, NY",59693
36081005200,"Queens County, NY",59659
36119007200,"Mamaroneck, NY",59648
36103124602,"Babylon, NY",59638
36081122701,"Queens County, NY",59628
36119002104,"Colonial Heights, Yonkers, NY",59574
36059517902,"Bayville, NY",59566
36103111506,"Huntington, NY",59566
36081007100,"Queens County, NY",59561
34003002100,"Alpine, NJ",59556
36059406201,"West Hempstead, NY",59529
36047046000,"Kings County, NY",59505
36059405900,"West Hempstead, NY",59502
36081077904,"Queens County, NY",59492
36047101200,"Kings County, NY",59474
36047043200,"Kings County, NY",59466
36103124300,"West Babylon, NY",59442
36061013200,"Upper East Side, New York, NY",59401
36081157102,"Queens County, NY",59372
36047038600,"Kings County, NY",59353
36119002402,"Southeast Yonkers, Yonkers, NY",59337
36103122601,"Deer Park, NY",59336
36047048200,"Kings County, NY",59316
36103122706,"Deer Park, NY",59313
36047074800,"Kings County, NY",59308
36061017500,"Upper West Side, New York, NY",59306
36081051300,"Queens County, NY",59255
36047050202,"Kings County, NY",59255
36081058900,"Queens County, NY",59210
36119001505,"Southeast Yonkers, Yonkers, NY",59186
36005028900,"Bronx County, NY",59175
36005032600,"Bronx County, NY",59135
36081115500,"Queens County, NY",59135
36061015500,"Lincoln Square, New York, NY",59129
36081014000,"Queens County, NY",59108
36081080302,"Queens County, NY",59089
36081067900,"Queens County, NY",59057
34003018100,"Fairview, NJ",59046
36081144700,"Queens County, NY",59028
36119000203,"Ludlow, Yonkers, NY",59021
36047052800,"Kings County, NY",59005
36119001600,"Bryn Mawr, Yonkers, NY",58982
36005029302,"Bronx County, NY",58978
36047053200,"Kings County, NY",58977
36047057000,"Kings County, NY",58954
36119007100,"Larchmont, NY",58940
36103123001,"West Babylon, NY",58936
36005023200,"Bronx County, NY",58932
36081047000,"Queens County, NY",58928
36047056100,"Kings County, NY",58901
34003028001,"Leonia, NJ",58891
36047026600,"Kings County, NY",58868
36081077906,"Queens County, NY",58817
36103124601,"Babylon, NY",58811
36047042800,"Kings County, NY",58804
36005016200,"Bronx County, NY",58777
36005034500,"Bronx County, NY",58765
36059413500,"Baldwin, NY",58757
36081120100,"Queens County, NY",58752
34003006300,"Cliffside Park, NJ",58735
36103147001,"West Islip, NY",58729
36005024600,"Bronx County, NY",58690
36081011300,"Queens County, NY",58679
36119007000,"Larchmont, NY",58677
36047100800,"Kings County, NY",58662
36119002403,"Southeast Yonkers, Yonkers, NY",58655
36103124402,"Lindenhurst, NY",58638
36103123900,"Lindenhurst, NY",58618
36081065702,"Queens County, NY",58549
36081014300,"Queens County, NY",58511
36081025500,"Queens County, NY",58491
36081074300,"Queens County, NY",58478
36103123702,"Copiague, NY",58456
36081052100,"Queens County, NY",58434
36119007300,"Mamaroneck, NY",58428
36047050000,"Kings County, NY",58391
36061001001,"Lower Manhattan, New York, NY",58388
36081010000,"Queens County, NY",58352
36059408700,"Levittown, NY",58348
36081011700,"Queens County, NY",58325
36061013000,"Lenox Hill, New York, NY",58279
36061016500,"Upper West Side, New York, NY",58203
36081094700,"Queens County, NY",58180
34003015500,"Englewood, NJ",58176
36103110902,"Huntington, NY",58173
36047015700,"Kings County, NY",58171
36047049800,"Kings County, NY",58150
36047022600,"Kings County, NY",58131
36061005200,"Midtown, New York, NY",58128
36061006100,"Lower Manhattan, New York, NY",58124
36081053900,"Queens County, NY",58098
36081085900,"Queens County, NY",58081
36047054200,"Kings County, NY",58070
36081025100,"Queens County, NY",58065
36081056400,"Queens County, NY",58060
36061015801,"Upper East Side, New York, NY",58036
36047062600,"Kings County, NY",58004
36059416802,"Long Beach, NY",57994
36103122902,"West Babylon, NY",57981
36081024700,"Queens County, NY",57893
36047047700,"Kings County, NY",57883
36119001200,"Yonkers, NY",57871
36081031700,"Queens County, NY",57861
36081002800,"Queens County, NY",57807
36061012600,"Lenox Hill, New York, NY",57795
36081032900,"Queens County, NY",57793
36081004700,"Queens County, NY",57771
36005016600,"Bronx County, NY",57749
36081080900,"Queens County, NY",57717
36081012800,"Queens County, NY",57690
36081000200,"Queens County, NY",57690
36047075000,"Kings County, NY",57688
36081026500,"Queens County, NY",57654
36047057800,"Kings County, NY",57628
36005030100,"Bronx County, NY",57621
36061013800,"Upper East Side, New York, NY",57607
36047058000,"Kings County, NY",57593
36103122404,"West Babylon, NY",57573
36047099200,"Kings County, NY",57571
36061005900,"Lower Manhattan, New York, NY",57570
36081027100,"Queens County, NY",57556
36047044200,"Kings County, NY",57534
36081056200,"Queens County, NY",57520
36081018700,"Queens County, NY",57519
36059416600,"Long Beach, NY",57519
36047068800,"Kings County, NY",57513
36081057900,"Queens County, NY",57510
36047076000,"Kings County, NY",57454
36061001200,"Lower Manhattan, New York, NY",57432
36081042700,"Queens County, NY",57431
36081000700,"Queens County, NY",57427
36081013500,"Queens County, NY",57422
36047068200,"Kings County, NY",57417
36081003800,"Queens County, NY",57413
36081047500,"Queens County, NY",57413
36081057700,"Queens County, NY",57397
36081012000,"Queens County, NY",57382
36061014200,"Upper East Side, New York, NY",57381
36103124500,"Babylon, NY",57360
36047051900,"Kings County, NY",57339
36081028700,"Queens County, NY",57336
36081058300,"Queens County, NY",57324
36061006400,"Gramercy Park, New York, NY",57295
36047031400,"Kings County, NY",57294
36061014801,"Upper East Side, New York, NY",57279
36081006201,"Queens County, NY",57273
36047063200,"Kings County, NY",57272
36047048600,"Kings County, NY",57269
36061020101,"Upper Manhattan, New York, NY",57246
36081085500,"Queens County, NY",57225
36047056300,"Kings County, NY",57216
36061010602,"Lenox Hill, New York, NY",57148
36081103202,"Queens County, NY",57096
36081009700,"Queens County, NY",57092
34003015100,"Englewood, NJ",57068
36103145903,"Bay Shore, NY",57055
36081033900,"Queens County, NY",57051
36081013000,"Queens County, NY",57046
36081055900,"Queens County, NY",57033
36081009600,"Queens County, NY",57004
36081018101,"Queens County, NY",56983
36059411000,"Inwood, NY",56967
36047059000,"Kings County, NY",56953
36081077500,"Queens County, NY",56951
36081056700,"Queens County, NY",56936
36061005600,"Midtown, New York, NY",56933
36103123102,"North Babylon, NY",56904
36047041600,"Kings County, NY",56895
36119001302,"Park Hill, Yonkers, NY",56891
36061014602,"Upper East Side, New York, NY",56889
36081059100,"Queens County, NY",56875
36061004800,"Gramercy Park, New York, NY",56871
36047003300,"Kings County, NY",56860
36081083800,"Queens County, NY",56776
36047048500,"Kings County, NY",56727
36047000502,"Kings County, NY",56711
36047017100,"Kings County, NY",56694
36081011800,"Queens County, NY",56686
36047024800,"Kings County, NY",56678
36081046500,"Queens County, NY",56663
36047000100,"Kings County, NY",56627
36081003600,"Queens County, NY",56624
36103124002,"Lindenhurst, NY",56617
36103123801,"Copiague, NY",56606
36081076901,"Queens County, NY",56604
36081074500,"Queens County, NY",56572
36103123002,"West Babylon, NY",56564
36081079900,"Queens County, NY",56454
36081068300,"Queens County, NY",56446
36061005502,"Lower Manhattan, New York, NY",56442
36081026700,"Queens County, NY",56394
36005029700,"Bronx County, NY",56390
36081062100,"Queens County, NY",56344
36081112300,"Queens County, NY",56334
36047057300,"Kings County, NY",56333
36119006100,"New Rochelle, NY",56313
36081058500,"Queens County, NY",56282
36047045400,"Kings County, NY",56256
36081030904,"Queens County, NY",56256
36081101002,"Queens County, NY",56236
36061016700,"Upper West Side, New York, NY",56230
36047039800,"Kings County, NY",56191
36081027300,"Queens County, NY",56178
34003019104,"Fort Lee, NJ",56147
36059302502,"Old Westbury, NY",56123
36119002401,"Lawrence Park, Yonkers, NY",56057
36059409900,"Valley Stream, NY",56051
36081046300,"Queens County, NY",56046
36081117100,"Queens County, NY",56044
36047073800,"Kings County, NY",56037
36061007400,"Midtown, New York, NY",56037
36047076200,"Kings County, NY",56016
36059416401,"Long Beach, NY",56005
36061015300,"Lincoln Square, New York, NY",55996
36059416500,"Long Beach, NY",55989
36081015900,"Queens County, NY",55936
34003006201,"Cliffside Park, NJ",55931
36081134700,"Queens County, NY",55916
36103147401,"Islip, NY",55854
36103122802,"North Babylon, NY",55841
36103111100,"Huntington Station, NY",55830
36103122705,"Deer Park, NY",55804
36047042200,"Kings County, NY",55795
36081061301,"Queens County, NY",55792
36081047800,"Queens County, NY",55791
36047049700,"Kings County, NY",55786
36061020300,"Upper Manhattan, New York, NY",55780
36005045600,"Bronx County, NY",55772
36061013900,"Hell's Kitchen, New York, NY",55752
36081005800,"Queens County, NY",55744
36081099200,"Queens County, NY",55741
36047039400,"Kings County, NY",55718
36047119000,"Kings County, NY",55695
34003054600,"Teaneck, NJ",55674
36047044400,"Kings County, NY",55651
36047055300,"Kings County, NY",55581
36103123402,"Lindenhurst, NY",55577
36081005300,"Queens County, NY",55560
36059414502,"Freeport, NY",55539
36047059100,"Kings County, NY",55535
36081005400,"Queens County, NY",55526
36005024800,"Bronx County, NY",55499
36081013600,"Queens County, NY",55459
36061007000,"Kips Bay, New York, NY",55452
34017015001,"Guttenberg, NJ",55383
36047076800,"Kings County, NY",55367
36047050700,"Kings County, NY",55345
36061016800,"Upper Manhattan, New York, NY",55332
36081016800,"Queens County, NY",55321
36061011000,"Lenox Hill, New York, NY",55316
36081003200,"Queens County, NY",55271
36119000802,"Northwest Yonkers, Yonkers, NY",55230
36061012400,"Lenox Hill, New York, NY",55230
36081015500,"Queens County, NY",55199
36119003900,"North Side, Mount Vernon, NY",55169
36081027700,"Queens County, NY",55161
36081018900,"Queens County, NY",55143
36061016100,"Upper West Side, New York, NY",55055
36081056000,"Queens County, NY",55055
36047060600,"Kings County, NY",55022
36005040900,"Bronx County, NY",55014
36081046900,"Queens County, NY",54995
36061008601,"Midtown, New York, NY",54994
36061002800,"Alphabet City, New York, NY",54963
36081009100,"Queens County, NY",54952
36047043000,"Kings County, NY",54943
36119000701,"Northwest Yonkers, Yonkers, NY",54943
36081003100,"Queens County, NY",54942
36005015200,"Bronx County, NY",54922
36081120500,"Queens County, NY",54911
36081059500,"Queens County, NY",54889
36081014500,"Queens County, NY",54804
36061004200,"Lower Manhattan, New York, NY",54804
36005030000,"Bronx County, NY",54798
36081070900,"Queens County, NY",54736
36061017100,"Upper West Side, New York, NY",54720
36103146703,"Bay Shore, NY",54702
36059416702,"Long Beach, NY",54700
36081011100,"Queens County, NY",54696
36059406702,"Hempstead, NY",54693
36061007200,"Kips Bay, New York, NY",54684
36081120300,"Queens County, NY",54679
36081125700,"Queens County, NY",54673
36119006000,"New Rochelle, NY",54638
36061015700,"Upper West Side, New York, NY",54638
36081025900,"Queens County, NY",54629
36081003400,"Queens County, NY",54595
36081056600,"Queens County, NY",54584
36081002600,"Queens County, NY",54582
36047049000,"Kings County, NY",54573
36081071702,"Queens County, NY",54569
34017014101,"North Bergen, NJ",54567
36081007300,"Queens County, NY",54559
36005026601,"Bronx County, NY",54543
36047044500,"Kings County, NY",54534
36081118500,"Queens County, NY",54525
36081086300,"Queens County, NY",54522
36047042400,"Kings County, NY",54487
36061009100,"Midtown, New York, NY",54482
36103123802,"Lindenhurst, NY",54449
36081027500,"Queens County, NY",54447
36059517101,"Glen Cove, NY",54427
36059414303,"Freeport, NY",54424
36047056500,"Kings County, NY",54384
36081008600,"Queens County, NY",54359
36103147300,"Bay Shore, NY",54351
36081020800,"Queens County, NY",54330
36059405000,"Elmont, NY",54313
36081054500,"Queens County, NY",54312
36081041500,"Queens County, NY",54274
36081013400,"Queens County, NY",54272
36047000900,"Kings County, NY",54241
36061005800,"Midtown, New York, NY",54237
36081006502,"Queens County, NY",54230
36081032700,"Queens County, NY",54210
36081092500,"Queens County, NY",54209
36081027900,"Queens County, NY",54206
36081058100,"Queens County, NY",54153
36005034300,"Bronx County, NY",54148
36061016900,"Upper West Side, New York, NY",54098
36081028300,"Queens County, NY",54030
36103111505,"Huntington, NY",53992
36047014300,"Kings County, NY",53932
36047044000,"Kings County, NY",53921
36047046800,"Kings County, NY",53915
36081004401,"Queens County, NY",53895
36119006500,"New Rochelle, NY",53866
36081006100,"Queens County, NY",53858
36103111001,"Huntington, NY",53807
36081013800,"Queens County, NY",53780
36081003300,"Queens County, NY",53770
36103147200,"Bay Shore, NY",53767
36119005901,"New Rochelle, NY",53731
36119005702,"New Rochelle, NY",53730
36119006200,"New Rochelle, NY",53724
36081002400,"Queens County, NY",53702
36005013000,"Bronx County, NY",53683
36047016100,"Kings County, NY",53649
36081085700,"Queens County, NY",53633
36081015400,"Queens County, NY",53632
36103110901,"Huntington, NY",53629
36081018501,"Queens County, NY",53619
36059405200,"Elmont, NY",53581
36005013200,"Bronx County, NY",53557
36081029300,"Queens County, NY",53551
36061013400,"Lenox Hill, New York, NY",53503
36081007700,"Queens County, NY",53499
36059414301,"Freeport, NY",53489
36061019500,"Upper West Side, New York, NY",53482
36081045000,"Queens County, NY",53474
36081023000,"Queens County, NY",53469
36103122704,"Deer Park, NY",53453
36047053000,"Kings County, NY",53434
36081047200,"Queens County, NY",53429
36047057900,"Kings County, NY",53395
36047036200,"Kings County, NY",53379
36047049900,"Kings County, NY",53373
36047044300,"Kings County, NY",53356
36081012601,"Queens County, NY",53356
36081084000,"Queens County, NY",53325
36061015900,"Lincoln Square, New York, NY",53314
36005035100,"Bronx County, NY",53303
36081015600,"Queens County, NY",53195
36061015802,"East Harlem, New York, NY",53177
36081040200,"Queens County, NY",53173
36061011500,"Hell's Kitchen, New York, NY",53159
36119001102,"Nodine Hill, Yonkers, NY",53152
36081053100,"Queens County, NY",53145
36081021400,"Queens County, NY",53144
36047013700,"Kings County, NY",53134
36059405100,"Elmont, NY",53108
36119001403,"Lincoln Park, Yonkers, NY",53077
36061006200,"Kips Bay, New York, NY",53065
36047056600,"Kings County, NY",53007
36047024000,"Kings County, NY",52979
36081077905,"Queens County, NY",52975
36103123500,"Amityville, NY",52973
36081020400,"Queens County, NY",52942
36103111201,"Huntington Station, NY",52929
36081146300,"Queens County, NY",52854
36061017300,"Upper West Side, New York, NY",52839
36061011402,"Upper East Side, New York, NY",52814
36047097000,"Kings County, NY",52799
36081004200,"Queens County, NY",52782
36081046400,"Queens County, NY",52732
36047067400,"Kings County, NY",52675
36047049500,"Kings County, NY",52642
36059517200,"Glen Cove, NY",52598
36081047900,"Queens County, NY",52592
36081077300,"Queens County, NY",52502
36081012200,"Queens County, NY",52474
36061008200,"Midtown, New York, NY",52473
36059304202,"Westbury, NY",52450
36081073700,"Queens County, NY",52445
36061023802,"Roosevelt Island, New York, NY",52441
36047036502,"Kings County, NY",52435
36061028300,"Fort George, New York, NY",52397
36081076902,"Queens County, NY",52364
36081116300,"Queens County, NY",52332
36047058900,"Kings County, NY",52332
36081085300,"Queens County, NY",52325
36081004002,"Queens County, NY",52307
36061015400,"Upper East Side, New York, NY",52296
36005015300,"Bronx County, NY",52271
36047066200,"Kings County, NY",52208
36081045400,"Queens County, NY",52199
36081033700,"Queens County, NY",52102
36047025000,"Kings County, NY",52088
36061008603,"Midtown, New York, NY",52062
36061012100,"Hell's Kitchen, New York, NY",52042
36081000600,"Queens County, NY",52038
36061003002,"Alphabet City, New York, NY",52030
36081043900,"Queens County, NY",51994
36061011600,"Lenox Hill, New York, NY",51914
36061009000,"Midtown, New York, NY",51898
36061003602,"Bowery, New York, NY",51892
36047015100,"Kings County, NY",51887
36047024400,"Kings County, NY",51867
36081055200,"Queens County, NY",51820
36081122702,"Queens County, NY",51799
34003041301,"Palisades Park, NJ",51799
36081010200,"Queens County, NY",51795
36061012000,"Lenox Hill, New York, NY",51747
36061014601,"Upper East Side, New York, NY",51743
36081028100,"Queens County, NY",51713
36059404902,"Elmont, NY",51706
36047016700,"Kings County, NY",51679
36047012901,"Kings County, NY",51676
36061005000,"Gramercy Park, New York, NY",51660
36061018700,"Bloomingdale, New York, NY",51649
36061030700,"Inwood, New York, NY",51632
36047040800,"Kings County, NY",51616
36047051800,"Kings County, NY",51605
36081018300,"Queens County, NY",51593
36119002203,"CenTuck, Yonkers, NY",51588
36061023801,"Roosevelt Island, New York, NY",51566
36047067200,"Kings County, NY",51556
36081040900,"Queens County, NY",51534
36081035100,"Queens County, NY",51489
36047074000,"Kings County, NY",51486
36059409800,"Elmont, NY",51481
36059303900,"Westbury, NY",51420
36047013300,"Kings County, NY",51414
36081049302,"Queens County, NY",51386
36119001000,"Getty Square, Yonkers, NY",51325
36005031800,"Bronx County, NY",51323
36081043701,"Queens County, NY",51319
36119003700,"North Side, Mount Vernon, NY",51317
36081010600,"Queens County, NY",51314
36081004500,"Queens County, NY",51273
36047100600,"Kings County, NY",51254
36103146204,"Brentwood, NY",51237
36119010300,"Hastings-on-Hudson, NY",51222
36047069000,"Kings County, NY",51221
36119001402,"Lincoln Park, Yonkers, NY",51178
36081022002,"Queens County, NY",51138
36047016900,"Kings County, NY",51130
36005027900,"Bronx County, NY",51110
36047015300,"Kings County, NY",51109
36047050300,"Kings County, NY",51096
36047115000,"Kings County, NY",51059
36081007500,"Queens County, NY",51036
36081012602,"Queens County, NY",51036
36047150200,"Kings County, NY",51026
36005026602,"Bronx County, NY",51025
36081028900,"Queens County, NY",50969
36047041800,"Kings County, NY",50942
36061014900,"Lincoln Square, New York, NY",50924
36081116700,"Queens County, NY",50894
36061027100,"Fort George, New York, NY",50853
36047014700,"Kings County, NY",50819
36061004000,"Lower Manhattan, New York, NY",50776
36119004300,"North Side, Mount Vernon, NY",50732
36081011600,"Queens County, NY",50715
36061019900,"Upper Manhattan, New York, NY",50699
36081006501,"Queens County, NY",50698
36047065000,"Kings County, NY",50693
36059404901,"Elmont, NY",50686
36059404800,"South Floral Park, NY",50678
36047053400,"Kings County, NY",50627
36081011000,"Queens County, NY",50558
36061003200,"Lower Manhattan, New York, NY",50551
36047040000,"Kings County, NY",50542
36047050100,"Kings County, NY",50536
36047015500,"Kings County, NY",50529
36047116800,"Kings County, NY",50480
34003019303,"Palisades Park, NJ",50461
36061027300,"Upper Manhattan, New York, NY",50458
36081048300,"Queens County, NY",50445
36081044800,"Queens County, NY",50443
36061021100,"Upper Manhattan, New York, NY",50410
36061028100,"Fort George, New York, NY",50401
36047059800,"Kings County, NY",50346
36061006600,"Midtown, New York, NY",50339
36059522000,"Massapequa, NY",50309
36047036700,"Kings County, NY",50258
36061003800,"East Village, New York, NY",50222
36005035000,"Bronx County, NY",50197
36081021600,"Queens County, NY",50183
36081000400,"Queens County, NY",50131
36103146003,"Bay Shore, NY",50123
36081005900,"Queens County, NY",50118
36061014500,"Lincoln Square, New York, NY",50101
36081013200,"Queens County, NY",50087
36119000201,"Ludlow, Yonkers, NY",50063
36061008800,"Midtown, New York, NY",50041
36005041900,"Bronx County, NY",50040
36047014900,"Kings County, NY",50033
36081086100,"Queens County, NY",50033
36047046400,"Kings County, NY",50018
36047000501,"Kings County, NY",50015
36061017700,"Upper West Side, New York, NY",50002
36103123701,"Copiague, NY",49956
36061003400,"Alphabet City, New York, NY",49924
36047099600,"Kings County, NY",49923
36059414501,"Freeport, NY",49901
36047047000,"Kings County, NY",49844
36081053401,"Queens County, NY",49837
36081100802,"Queens County, NY",49816
36103145602,"Brentwood, NY",49749
36119003600,"North Side, Mount Vernon, NY",49749
36047024100,"Kings County, NY",49731
36119000202,"Ludlow, Yonkers, NY",49730
36081048200,"Queens County, NY",49727
36081084500,"Queens County, NY",49650
36081044302,"Queens County, NY",49591
36061009800,"Midtown, New York, NY",49590
36047015900,"Kings County, NY",49576
36119000300,"Yonkers, NY",49562
36081026902,"Queens County, NY",49510
36061015200,"Upper East Side, New York, NY",49502
36005033000,"Bronx County, NY",49495
36061017900,"Upper West Side, New York, NY",49472
36047096400,"Kings County, NY",49280
36005004001,"Bronx County, NY",49263
36081050500,"Queens County, NY",49200
36061025500,"Upper Manhattan, New York, NY",49174
36047101800,"Kings County, NY",49149
36005042901,"Bronx County, NY",49122
36119001800,"Northwest Yonkers, Yonkers, NY",49092
36005042300,"Bronx County, NY",49091
36047023800,"Kings County, NY",49089
36061009500,"Midtown, New York, NY",49056
36081094203,"Queens County, NY",49009
36047096800,"Kings County, NY",48994
36047119800,"Kings County, NY",48985
36047022400,"Kings County, NY",48912
36081084900,"Queens County, NY",48896
36081048100,"Queens County, NY",48888
36005041300,"Bronx County, NY",48887
36119007800,"Port Chester, NY",48854
36103111002,"Huntington Station, NY",48833
36081055500,"Queens County, NY",48746
36047069200,"Kings County, NY",48710
36047011900,"Kings County, NY",48704
36047024200,"Kings County, NY",48696
36047102600,"Kings County, NY",48651
36119002106,"Colonial Heights, Yonkers, NY",48619
36059412900,"Baldwin, NY",48598
36081100801,"Queens County, NY",48552
36005022703,"Bronx County, NY",48549
36005019400,"Bronx County, NY",48544
36047049200,"Kings County, NY",48516
36081054200,"Queens County, NY",48516
36081016600,"Queens County, NY",48496
36081001000,"Queens County, NY",48467
36061020500,"Upper Manhattan, New York, NY",48458
36081023200,"Queens County, NY",48451
36047095600,"Kings County, NY",48442
36047011200,"Kings County, NY",48441
36081015700,"Queens County, NY",48369
36081054900,"Queens County, NY",48332
36103122405,"Wheatley Heights, NY",48241
36081054800,"Queens County, NY",48209
36081009400,"Queens County, NY",48180
36061018100,"Upper West Side, New York, NY",48179
36047027200,"Kings County, NY",48171
36047021700,"Kings County, NY",48151
36005042100,"Bronx County, NY",48145
36047099800,"Kings County, NY",48127
36047051700,"Kings County, NY",48118
36081014400,"Queens County, NY",48107
36047004300,"Kings County, NY",48103
36047072400,"Kings County, NY",48057
36047022800,"Kings County, NY",48026
36061008400,"Midtown, New York, NY",47958
36081002200,"Queens County, NY",47958
36047067800,"Kings County, NY",47949
36103147004,"Bay Shore, NY",47949
36061003601,"Bowery, New York, NY",47931
36061026100,"Upper Manhattan, New York, NY",47926
36047032800,"Kings County, NY",47881
36081048400,"Queens County, NY",47849
36047004100,"Kings County, NY",47802
36081094202,"Queens County, NY",47800
36081061601,"Queens County, NY",47792
36081007900,"Queens County, NY",47745
36005023800,"Bronx County, NY",47731
36103145604,"Brentwood, NY",47720
36005042500,"Bronx County, NY",47705
36047051100,"Kings County, NY",47638
36103201100,"Brentwood, NY",47617
36047042000,"Kings County, NY",47609
36061018500,"Upper West Side, New York, NY",47606
36081049200,"Queens County, NY",47600
36047046202,"Kings County, NY",47587
36059407302,"Uniondale, NY",47552
36061009600,"Midtown, New York, NY",47538
36061012700,"Midtown, New York, NY",47532
36081066000,"Queens County, NY",47510
36081001800,"Queens County, NY",47486
36061030300,"Inwood, New York, NY",47470
36081055800,"Queens County, NY",47467
36005036000,"Bronx County, NY",47442
36081065400,"Queens County, NY",47376
36103145704,"Central Islip, NY",47356
36005042800,"Bronx County, NY",47333
36081022001,"Queens County, NY",47314
36005042902,"Bronx County, NY",47225
36081065600,"Queens County, NY",47166
36047013900,"Kings County, NY",47151
36081046800,"Queens County, NY",47150
36005027700,"Bronx County, NY",47117
36047078600,"Kings County, NY",47064
36005022800,"Bronx County, NY",47061
36047038800,"Kings County, NY",47035
36005042000,"Bronx County, NY",47022
36047118400,"Kings County, NY",46995
36047053900,"Kings County, NY",46949
36081039900,"Queens County, NY",46916
36047067600,"Kings County, NY",46897
36081001400,"Queens County, NY",46886
36081046700,"Queens County, NY",46870
36081045200,"Queens County, NY",46869
36005007000,"Bronx County, NY",46864
36081061602,"Queens County, NY",46861
36103145902,"Pine Aire, Bay Shore, NY",46854
36047021100,"Kings County, NY",46836
34003054100,"Teaneck, NJ",46823
36047007700,"Kings County, NY",46815
36047048800,"Kings County, NY",46811
36103145901,"Bay Shore, NY",46776
36005029600,"Bronx County, NY",46772
36061008000,"Midtown, New York, NY",46747
36047007500,"Kings County, NY",46724
36061010900,"Garment District, New York, NY",46715
36061000202,"Lower Manhattan, New York, NY",46685
36047012100,"Kings County, NY",46681
36005028500,"Bronx County, NY",46678
36081055100,"Queens County, NY",46665
36047055700,"Kings County, NY",46579
36061019100,"Bloomingdale, New York, NY",46578
36005009800,"Bronx County, NY",46543
36081046200,"Queens County, NY",46514
36047047200,"Kings County, NY",46509
36047013500,"Kings County, NY",46485
36047040200,"Kings County, NY",46423
36119004200,"North Side, Mount Vernon, NY",46413
34003015400,"Englewood, NJ",46395
36005009600,"Bronx County, NY",46390
36081015802,"Queens County, NY",46369
36005007600,"Bronx County, NY",46340
36047117601,"Kings County, NY",46296
36081054700,"Queens County, NY",46266
36103122403,"Wheatley Heights, NY",46206
36047118201,"Kings County, NY",46164
36081048500,"Queens County, NY",46139
36047096600,"Kings County, NY",46123
36005028700,"Bronx County, NY",46105
36047118600,"Kings County, NY",46103
36047049400,"Kings County, NY",46101
36005015800,"Bronx County, NY",46100
36059304100,"Westbury, NY",46037
36081043702,"Queens County, NY",46025
36059414304,"Freeport, NY",46022
36005032400,"Bronx County, NY",45996
36059414201,"Freeport, NY",45988
36047022000,"Kings County, NY",45984
36047073200,"Kings County, NY",45983
36047118202,"Kings County, NY",45971
36061013700,"Midtown, New York, NY",45945
36081002000,"Queens County, NY",45937
36081052400,"Queens County, NY",45914
36005040701,"Bronx County, NY",45898
36005033201,"Bronx County, NY",45887
36081015801,"Queens County, NY",45876
36081037700,"Queens County, NY",45868
36005026500,"Bronx County, NY",45858
36047117202,"Kings County, NY",45857
36005009200,"Bronx County, NY",45842
36047101400,"Kings County, NY",45835
36081014800,"Queens County, NY",45833
36081055700,"Queens County, NY",45810
36047052000,"Kings County, NY",45769
36005002702,"Bronx County, NY",45725
36061026700,"Fort George, New York, NY",45685
36047095400,"Kings County, NY",45651
36081010400,"Queens County, NY",45610
36081086500,"Queens County, NY",45591
36081012500,"Queens County, NY",45586
36103145605,"Brentwood, NY",45572
36047011700,"Kings County, NY",45547
36047099400,"Kings County, NY",45455
36103146201,"Brentwood, NY",45451
36081008300,"Queens County, NY",45432
36005012300,"Bronx County, NY",45378
36047095000,"Kings County, NY",45371
36081011900,"Queens County, NY",45370
36059407402,"Uniondale, NY",45344
36047043900,"Kings County, NY",45316
36081046600,"Queens County, NY",45308
36047030800,"Kings County, NY",45300
36005041400,"Bronx County, NY",45256
36047068000,"Kings County, NY",45236
36005026100,"Bronx County, NY",45199
36081023500,"Queens County, NY",45177
36119003500,"North Side, Mount Vernon, NY",45177
36047077200,"Kings County, NY",45153
36081077908,"Queens County, NY",45144
36103146001,"Brentwood, NY",45123
36047102200,"Kings County, NY",45034
